ASIN,end_time,product_name,reading_marketplace,start_time,total_reading_milliseconds
B08CY6XRN3,2025-03-28T03:08:06.900Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-03-28T03:06:05.800Z,121100
B08CY6XRN3,2025-03-27T21:10:37.200Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-03-27T21:10:33.400Z,3800
B08CY6XRN3,2025-03-27T02:39:03Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-03-27T02:36:31.700Z,151300
B08CY6XRN3,2025-03-27T02:39:03.700Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-03-27T02:34:17.400Z,286300
B08CY6XRN3,2025-03-27T02:26:43.400Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-03-27T02:24:30.900Z,132500
B08CY6XRN3,2025-03-27T02:24:21Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-03-27T02:22:35Z,106000
B08CY6XRN3,2025-03-26T02:19:32.800Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-03-26T01:58:21.100Z,1271700
B08CY6XRN3,2025-03-26T01:43:56.200Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-03-26T01:25:18.800Z,1117400
B08CY6XRN3,2025-03-10T03:56:54Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-03-10T03:56:52.800Z,1200
B08CY6XRN3,2025-02-08T02:51:50.700Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-02-08T02:51:49.100Z,1600
B08CY6XRN3,2025-02-08T02:51:47.700Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-02-08T02:25:16.900Z,1590800
B08CY6XRN3,2025-02-06T03:12:57.500Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-02-06T02:35:12.600Z,2264900
B08CY6XRN3,2025-02-06T02:34:18Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-02-06T02:32:38.800Z,99200
B08CY6XRN3,2025-02-05T05:10:04.200Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-02-05T04:36:01.800Z,2042400
B08CY6XRN3,2025-02-04T05:14:06.700Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-02-04T05:03:52.600Z,614100
B08CY6XRN3,2025-02-04T05:00:12.400Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-02-04T04:45:08.800Z,903600
B08CY6XRN3,2025-02-03T04:53:24.800Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-02-03T04:53:02.800Z,22000
B08CY6XRN3,2025-01-29T05:04:02.300Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-01-29T04:38:43.600Z,1518700
B08CY6XRN3,2025-01-29T04:34:07.800Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-01-29T04:29:55.600Z,252200
B08CY6XRN3,2025-01-29T04:28:02.900Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-01-29T04:27:50.800Z,12100
B08CY6XRN3,2025-01-28T05:25:37.600Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-01-28T05:20:59.800Z,277800
B08CY6XRN3,2025-01-27T04:21:58.700Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-01-27T03:57:29.800Z,1468900
B08CY6XRN3,2025-01-25T03:54:08.200Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-01-25T03:46:40.800Z,447400
B08CY6XRN3,2025-01-24T04:23:36.700Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-01-24T04:23:25.600Z,11100
B08CY6XRN3,2025-01-24T04:23:24.200Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-01-24T04:00:09.900Z,1394300
B08CY6XRN3,2025-01-23T12:33:07.900Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-01-23T12:05:05.800Z,1682100
B08CY6XRN3,2025-01-19T19:32:19.900Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-01-19T19:22:21.800Z,598100
B019PIOJYU,2025-01-19T05:08:33.100Z,Harry Potter and the Philosopher's Stone,www.amazon.com.br,2025-01-19T05:07:49.200Z,43900
B073QVF5DD,2025-01-19T05:07:48Z,Harry Potter and the Philosopher's Stone: Illustrated [Kindle in Motion] (Illustrated Harry Potter Book 1),www.amazon.com.br,2025-01-19T05:07:42.900Z,5100
B08CY6XRN3,2025-01-19T05:18:52.600Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-01-19T04:57:22Z,1290600
B08CY6XRN3,2025-01-10T11:03:28.700Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-01-10T11:03:24.900Z,3800
B08CY6XRN3,2025-01-10T04:13:00.700Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-01-10T03:51:39.200Z,1281500
B08CY6XRN3,2025-01-08T20:01:12.400Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-01-08T20:01:11Z,1400
B08CY6XRN3,2025-01-08T02:31:47.800Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-01-08T02:05:07.100Z,1600700
B08CY6XRN3,2025-01-07T16:59:08.900Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-01-07T16:59:07.500Z,1400
B08CY6XRN3,2025-01-07T03:17:20.300Z,O Diário de Anne Frank (Clássicos da literatura mundial) (Portuguese Edition),www.amazon.com.br,2025-01-07T02:32:00.200Z,2720100
B083RY93CY,2024-12-03T02:03:41.900Z,Aprenda Inglês com 40 Contos Criativos,www.amazon.com.br,2024-12-03T01:50:54Z,767900
B07XD76H41,2024-10-22T21:42:42.144Z,The Rise and Fall of the Third Reich,www.amazon.com.br,2024-10-22T21:42:42.144Z,0
B07XD76H41,2024-10-22T21:43:10Z,The Rise and Fall of the Third Reich,www.amazon.com.br,2024-10-22T21:42:39.800Z,30200
B07XD76H41,2024-10-22T15:46:57.400Z,The Rise and Fall of the Third Reich,www.amazon.com.br,2024-10-22T15:41:39.800Z,317600
B07XD76H41,2024-10-22T03:53:56.899Z,The Rise and Fall of the Third Reich,www.amazon.com.br,2024-10-22T03:53:56.899Z,0
B07XD76H41,2024-10-22T03:54:01.400Z,The Rise and Fall of the Third Reich,www.amazon.com.br,2024-10-22T03:50:02.800Z,238600
B07XD76H41,2024-10-22T03:47:01.762Z,The Rise and Fall of the Third Reich,www.amazon.com.br,2024-10-22T03:47:01.762Z,0
B07XD76H41,2024-10-22T03:49:51.600Z,The Rise and Fall of the Third Reich,www.amazon.com.br,2024-10-22T03:37:27.800Z,743800
B07XD76H41,2024-10-22T03:34:06.408Z,The Rise and Fall of the Third Reich,www.amazon.com.br,2024-10-22T03:34:06.408Z,0
B07XD76H41,2024-10-22T03:35:44.500Z,The Rise and Fall of the Third Reich,www.amazon.com.br,2024-10-22T03:30:05.900Z,338600
B07XD76H41,2024-10-22T03:24:11.900Z,The Rise and Fall of the Third Reich,www.amazon.com.br,2024-10-22T03:23:13.100Z,58800
B07XD76H41,2024-10-22T03:21:43.500Z,The Rise and Fall of the Third Reich,www.amazon.com.br,2024-10-22T03:20:44.800Z,58700
B07XD76H41,2024-10-22T03:16:01.600Z,The Rise and Fall of the Third Reich,www.amazon.com.br,2024-10-22T03:15:53.900Z,7700
B07XD76H41,2024-10-22T03:15:32.800Z,The Rise and Fall of the Third Reich,www.amazon.com.br,2024-10-22T03:14:12.100Z,80700
B07XD76H41,2024-10-22T03:14:02.400Z,The Rise and Fall of the Third Reich,www.amazon.com.br,2024-10-22T03:13:20.700Z,41700
Not Available,2024-08-19T02:56:29Z,Not Available,www.amazon.com.br,2024-08-19T02:49:22.900Z,426100
Not Available,2024-08-19T02:41:27.100Z,Not Available,www.amazon.com.br,2024-08-19T02:21:39.500Z,1187600
Not Available,2024-08-19T02:21:34Z,Not Available,www.amazon.com.br,2024-08-19T02:21:34Z,0
Not Available,2024-08-19T02:21:34.200Z,Not Available,www.amazon.com.br,2024-08-19T02:20:28.300Z,65900
Not Available,2024-08-19T02:20:03Z,Not Available,www.amazon.com.br,2024-08-19T02:20:03Z,0
Not Available,2024-08-19T02:20:03.800Z,Not Available,www.amazon.com.br,2024-08-19T02:19:26Z,37800
B0C1TB7YDY,2024-08-18T06:06:40.700Z,Escrevendo o para sempre (Portuguese Edition),www.amazon.com.br,2024-08-18T06:06:30.100Z,10600
B0C1TB7YDY,2024-08-18T06:06:24.700Z,Escrevendo o para sempre (Portuguese Edition),www.amazon.com.br,2024-08-18T05:54:31.300Z,713400
B0C1TB7YDY,2024-08-18T05:43:52.700Z,Escrevendo o para sempre (Portuguese Edition),www.amazon.com.br,2024-08-18T04:10:34.500Z,5598200
B0C1TB7YDY,2024-08-18T04:08:14.400Z,Escrevendo o para sempre (Portuguese Edition),www.amazon.com.br,2024-08-18T04:08:04.800Z,9600
B0C1TB7YDY,2024-08-18T02:47:55.300Z,Escrevendo o para sempre (Portuguese Edition),www.amazon.com.br,2024-08-18T02:20:59.800Z,1615500
B0C1TB7YDY,2024-08-17T13:16:07.800Z,Escrevendo o para sempre (Portuguese Edition),www.amazon.com.br,2024-08-17T12:58:55.900Z,1031900
B0C1TB7YDY,2024-08-15T03:57:56.300Z,Escrevendo o para sempre (Portuguese Edition),www.amazon.com.br,2024-08-15T03:56:32.800Z,83500
B0C1TB7YDY,2024-08-15T03:54:53.700Z,Escrevendo o para sempre (Portuguese Edition),www.amazon.com.br,2024-08-15T03:28:27.900Z,1585800
B0C1TB7YDY,2024-08-14T04:18:31.900Z,Escrevendo o para sempre (Portuguese Edition),www.amazon.com.br,2024-08-14T04:18:29Z,2900
B0C1TB7YDY,2024-08-14T03:41:42.400Z,Escrevendo o para sempre (Portuguese Edition),www.amazon.com.br,2024-08-14T03:18:07.100Z,1415300
B0C1TB7YDY,2024-08-14T03:17:53.500Z,Escrevendo o para sempre (Portuguese Edition),www.amazon.com.br,2024-08-14T03:17:48.300Z,5200
B0C1TB7YDY,2024-08-14T03:14:59.700Z,Escrevendo o para sempre (Portuguese Edition),www.amazon.com.br,2024-08-14T02:28:28.900Z,2790800
B0C1TB7YDY,2024-08-13T14:28:37.500Z,Escrevendo o para sempre (Portuguese Edition),www.amazon.com.br,2024-08-13T13:54:45.600Z,2031900
B0C1TB7YDY,2024-08-13T13:48:50.700Z,Escrevendo o para sempre (Portuguese Edition),www.amazon.com.br,2024-08-13T13:41:41.900Z,428800
B0C1TB7YDY,2024-08-13T13:38:26.400Z,Escrevendo o para sempre (Portuguese Edition),www.amazon.com.br,2024-08-13T13:09:35.800Z,1730600
B0C1TB7YDY,2024-08-13T05:39:02.300Z,Escrevendo o para sempre (Portuguese Edition),www.amazon.com.br,2024-08-13T05:03:49.100Z,2113200
B0C1TB7YDY,2024-08-13T04:22:37.200Z,Escrevendo o para sempre (Portuguese Edition),www.amazon.com.br,2024-08-13T04:22:10.600Z,26600
B0C1TB7YDY,2024-08-13T04:21:57.500Z,Escrevendo o para sempre (Portuguese Edition),www.amazon.com.br,2024-08-13T04:21:54.200Z,3300
B0C1TB7YDY,2024-08-13T04:20:08.400Z,Escrevendo o para sempre (Portuguese Edition),www.amazon.com.br,2024-08-13T04:19:43.500Z,24900
B0C1TB7YDY,2024-08-13T04:16:36.100Z,Escrevendo o para sempre (Portuguese Edition),www.amazon.com.br,2024-08-13T03:02:30.800Z,4445300
B0C1TB7YDY,2024-08-13T03:00:10.500Z,Escrevendo o para sempre (Portuguese Edition),www.amazon.com.br,2024-08-13T02:27:48.800Z,1941700
B0C1TB7YDY,2024-08-13T01:51:26.400Z,Escrevendo o para sempre (Portuguese Edition),www.amazon.com.br,2024-08-13T01:46:14.700Z,311700
B0C1TB7YDY,2024-08-13T01:43:04.400Z,Escrevendo o para sempre (Portuguese Edition),www.amazon.com.br,2024-08-13T01:37:50.400Z,314000
B0C1TB7YDY,2024-08-13T01:29:05.600Z,Escrevendo o para sempre (Portuguese Edition),www.amazon.com.br,2024-08-13T01:05:36.900Z,1408700
B0C1TB7YDY,2024-08-12T16:18:10.300Z,Escrevendo o para sempre (Portuguese Edition),www.amazon.com.br,2024-08-12T16:17:29.900Z,40400
B0C1TB7YDY,2024-08-12T13:36:15.300Z,Escrevendo o para sempre (Portuguese Edition),www.amazon.com.br,2024-08-12T13:07:10.400Z,1744900
B019PIOJYU,2024-08-06T04:07:28.700Z,Harry Potter and the Philosopher's Stone,www.amazon.com.br,2024-08-06T03:41:11.900Z,1576800
B019PIOJYU,2024-08-06T00:07:06.700Z,Harry Potter and the Philosopher's Stone,www.amazon.com.br,2024-08-05T23:26:59.900Z,2406800
B019PIOJYU,2024-08-05T17:32:29.900Z,Harry Potter and the Philosopher's Stone,www.amazon.com.br,2024-08-05T17:11:22.800Z,1267100
B073QVF5DD,2024-08-02T00:11:09.800Z,Harry Potter and the Philosopher's Stone: Illustrated [Kindle in Motion] (Illustrated Harry Potter Book 1),www.amazon.com.br,2024-08-02T00:08:57.200Z,132600
B019PIOJYU,2024-08-02T00:08:41.900Z,Harry Potter and the Philosopher's Stone,www.amazon.com.br,2024-08-02T00:08:38.600Z,3300
B019PIOJYU,2024-08-02T00:08:35.700Z,Harry Potter and the Philosopher's Stone,www.amazon.com.br,2024-08-02T00:08:28.400Z,7300
B019PIOJYU,2024-08-02T00:08:26.600Z,Harry Potter and the Philosopher's Stone,www.amazon.com.br,2024-08-02T00:08:17.900Z,8700
B019PIOJYU,2024-08-01T19:53:13.500Z,Harry Potter and the Philosopher's Stone,www.amazon.com.br,2024-08-01T19:33:02.800Z,1210700
B019PIOJYU,2024-08-01T04:19:01.800Z,Harry Potter and the Philosopher's Stone,www.amazon.com.br,2024-08-01T03:46:19.800Z,1962000
B019PIOJYU,2024-07-31T04:28:48.900Z,Harry Potter and the Philosopher's Stone,www.amazon.com.br,2024-07-31T03:54:39.900Z,2049000
B019PIOJYU,2024-07-30T19:47:45Z,Harry Potter and the Philosopher's Stone,www.amazon.com.br,2024-07-30T19:47:22.100Z,22900
B019PIOJYU,2024-07-30T19:46:08Z,Harry Potter and the Philosopher's Stone,www.amazon.com.br,2024-07-30T19:44:30.800Z,97200
B019PIOJYU,2024-07-30T14:53:03Z,Harry Potter and the Philosopher's Stone,www.amazon.com.br,2024-07-30T14:51:19.200Z,103800
B019PIOJYU,2024-07-29T20:22:14.700Z,Harry Potter and the Philosopher's Stone,www.amazon.com.br,2024-07-29T20:21:59.100Z,15600
B07XD76H41,2024-07-29T20:21:47.900Z,The Rise and Fall of the Third Reich,www.amazon.com.br,2024-07-29T20:21:33.900Z,14000
B07XD76H41,2024-07-29T20:17:20Z,The Rise and Fall of the Third Reich,www.amazon.com.br,2024-07-29T20:17:15.400Z,4600
B019PIOJYU,2024-07-29T20:17:11.400Z,Harry Potter and the Philosopher's Stone,www.amazon.com.br,2024-07-29T20:16:57Z,14400
B07XD76H41,2024-07-22T00:03:29.300Z,The Rise and Fall of the Third Reich,www.amazon.com.br,2024-07-22T00:02:27.500Z,61800
B07XD76H41,2024-07-21T05:03:16.800Z,The Rise and Fall of the Third Reich,www.amazon.com.br,2024-07-21T05:02:57.100Z,19700
B07XD76H41,2024-07-21T04:30:50.800Z,The Rise and Fall of the Third Reich,www.amazon.com.br,2024-07-21T04:30:48.400Z,2400
B07XD76H41,2024-07-21T04:28:58.500Z,The Rise and Fall of the Third Reich,www.amazon.com.br,2024-07-21T04:28:31.400Z,27100
B07XD76H41,2024-07-21T04:24:06.800Z,The Rise and Fall of the Third Reich,www.amazon.com.br,2024-07-21T04:24:04Z,2800
B07XD76H41,2024-07-21T04:22:51.200Z,The Rise and Fall of the Third Reich,www.amazon.com.br,2024-07-21T04:22:32.400Z,18800
Not Available,2024-06-22T03:08:07Z,Not Available,www.amazon.com.br,2024-06-22T03:08:07Z,0
Not Available,2024-06-22T03:08:07.100Z,Not Available,www.amazon.com.br,2024-06-22T03:00:06.400Z,480700
Not Available,2024-06-22T02:59:53.500Z,Not Available,www.amazon.com.br,2024-06-22T02:59:47.500Z,6000
Not Available,2024-06-22T02:59:30Z,Not Available,www.amazon.com.br,2024-06-22T02:47:48.900Z,701100
Not Available,2024-06-21T01:13:06Z,Not Available,www.amazon.com.br,2024-06-21T01:13:06Z,0
Not Available,2024-06-21T01:13:06.200Z,Not Available,www.amazon.com.br,2024-06-21T00:35:21.900Z,2264300
Not Available,2024-06-20T02:44:35Z,Not Available,www.amazon.com.br,2024-06-20T02:44:35Z,0
Not Available,2024-06-20T02:44:34.800Z,Not Available,www.amazon.com.br,2024-06-20T02:11:28.700Z,1986100
Not Available,2024-06-20T02:11:21Z,Not Available,www.amazon.com.br,2024-06-20T02:11:21Z,0
Not Available,2024-06-20T02:11:21.600Z,Not Available,www.amazon.com.br,2024-06-20T02:11:06.700Z,14900
Not Available,2024-06-19T02:43:00.900Z,Not Available,www.amazon.com.br,2024-06-19T02:39:15.100Z,225800
Not Available,2024-06-19T02:39:04.200Z,Not Available,www.amazon.com.br,2024-06-19T02:34:12.700Z,291500
B003HV0TN2,2024-06-19T02:22:49Z,The Name of the Wind: The legendary must-read fantasy masterpiece (Kingkiller Chonicles Book 1),www.amazon.com.br,2024-06-19T02:22:33Z,16000
B08DK93TC2,2024-06-05T02:26:44.800Z,A vida não é útil (Portuguese Edition),www.amazon.com.br,2024-06-05T02:15:29.700Z,675100
B08DK93TC2,2024-06-02T00:08:09.500Z,A vida não é útil (Portuguese Edition),www.amazon.com.br,2024-06-02T00:08:07.100Z,2400
B08DK93TC2,2024-06-02T00:00:46.200Z,A vida não é útil (Portuguese Edition),www.amazon.com.br,2024-06-01T23:59:46.600Z,59600
B08DK93TC2,2024-06-01T23:58:47Z,A vida não é útil (Portuguese Edition),www.amazon.com.br,2024-06-01T23:53:40.200Z,306800
B08DK93TC2,2024-06-01T23:50:51.600Z,A vida não é útil (Portuguese Edition),www.amazon.com.br,2024-06-01T23:35:26.300Z,925300
B08DK93TC2,2024-06-01T23:34:35.100Z,A vida não é útil (Portuguese Edition),www.amazon.com.br,2024-06-01T23:34:33.400Z,1700
B08DK93TC2,2024-06-01T23:34:29.100Z,A vida não é útil (Portuguese Edition),www.amazon.com.br,2024-06-01T23:29:21.300Z,307800
B08DK93TC2,2024-06-01T21:38:19.300Z,A vida não é útil (Portuguese Edition),www.amazon.com.br,2024-06-01T21:37:59.900Z,19400
B08DK93TC2,2024-06-01T21:37:47.500Z,A vida não é útil (Portuguese Edition),www.amazon.com.br,2024-06-01T21:37:42.800Z,4700
B002LVUMLS,2024-05-27T05:23:36.200Z,Dexter by Design,www.amazon.com.br,2024-05-27T05:23:13.500Z,22700
B002LVUMLS,2024-05-27T05:23:06.646Z,Dexter by Design,www.amazon.com.br,2024-05-27T05:23:06.646Z,0
B002LVUMLS,2024-05-27T05:23:11.500Z,Dexter by Design,www.amazon.com.br,2024-05-27T05:22:51.700Z,19800
B002LVUMLS,2024-05-25T04:43:01.200Z,Dexter by Design,www.amazon.com.br,2024-05-25T04:42:56.500Z,4700
B002LVUMLS,2024-05-25T04:38:42.200Z,Dexter by Design,www.amazon.com.br,2024-05-25T04:35:09.600Z,212600
B000FCK9MW,2024-05-25T04:35:02.400Z,Dearly Devoted Dexter,www.amazon.com.br,2024-05-25T04:34:19.900Z,42500
B000FCK9MW,2024-05-25T04:32:02.800Z,Dearly Devoted Dexter,www.amazon.com.br,2024-05-25T04:31:04.500Z,58300
B000FCK9MW,2024-05-25T04:29:24.500Z,Dearly Devoted Dexter,www.amazon.com.br,2024-05-25T04:28:40.100Z,44400
B0CD19BMG5,2024-05-25T04:28:34.200Z,The Official Stardew Valley Cookbook,www.amazon.com.br,2024-05-25T04:28:32.900Z,1300
B0CD19BMG5,2024-05-22T01:14:27Z,The Official Stardew Valley Cookbook,www.amazon.com.br,2024-05-22T01:13:56.300Z,30700
B0CD19BMG5,2024-05-22T01:13:55.100Z,The Official Stardew Valley Cookbook,www.amazon.com.br,2024-05-22T01:13:53.300Z,1800
B0CD19BMG5,2024-05-22T01:13:38Z,The Official Stardew Valley Cookbook,www.amazon.com.br,2024-05-22T01:12:12.700Z,85300
B0CD19BMG5,2024-05-22T01:11:20.900Z,The Official Stardew Valley Cookbook,www.amazon.com.br,2024-05-22T01:11:12.400Z,8500
B0CD19BMG5,2024-05-22T01:10:51.400Z,The Official Stardew Valley Cookbook,www.amazon.com.br,2024-05-22T01:10:49.300Z,2100
B0CD19BMG5,2024-05-22T01:09:06.700Z,The Official Stardew Valley Cookbook,www.amazon.com.br,2024-05-22T01:06:24.400Z,162300
B0CD19BMG5,2024-05-22T01:04:02.556Z,The Official Stardew Valley Cookbook,www.amazon.com.br,2024-05-22T01:04:02.556Z,0
B000FCK9MW,2024-05-07T04:33:33Z,Dearly Devoted Dexter,www.amazon.com.br,2024-05-07T04:31:42.500Z,110500
B000FCK9MW,2024-05-07T04:27:52.900Z,Dearly Devoted Dexter,www.amazon.com.br,2024-05-07T04:26:58.700Z,54200
B000FCK9MW,2024-05-07T04:26:25.500Z,Dearly Devoted Dexter,www.amazon.com.br,2024-05-07T04:26:06.700Z,18800
B000FCK8ZK,2024-05-07T03:50:10.400Z,Darkly Dreaming Dexter,www.amazon.com.br,2024-05-07T03:50:04Z,6400
B0BK2ZPLNM,2024-01-22T04:01:54.995Z,The Soviet Century: Archaeology of a Lost World,www.amazon.com.br,2024-01-22T04:01:54.995Z,0
B0BK2ZPLNM,2024-01-22T04:01:54.100Z,The Soviet Century: Archaeology of a Lost World,www.amazon.com.br,2024-01-22T03:55:10.400Z,403700
B0BK2ZPLNM,2024-01-22T03:49:06.500Z,The Soviet Century: Archaeology of a Lost World,www.amazon.com.br,2024-01-22T03:46:05.200Z,181300
B0BK2ZPLNM,2024-01-22T02:04:30.600Z,The Soviet Century: Archaeology of a Lost World,www.amazon.com.br,2024-01-22T02:03:12.200Z,78400
Not Available,2023-09-15T05:39:40.602Z,Not Available,www.amazon.com.br,2023-09-15T05:39:40.602Z,0
B0CDHM2KRM,2023-08-12T13:15:34Z,Meditations: A New Translation,www.amazon.com.br,2023-08-12T13:15:32.200Z,1800
B0CDHM2KRM,2023-08-12T13:01:25.900Z,Meditations: A New Translation,www.amazon.com.br,2023-08-12T12:59:57.300Z,88600
B0CDHM2KRM,2023-08-11T01:31:15.527Z,Meditations: A New Translation,www.amazon.com.br,2023-08-11T01:31:15.527Z,0
B0CDHM2KRM,2023-08-11T01:24:54.486Z,Meditations: A New Translation,www.amazon.com.br,2023-08-11T01:24:54.486Z,0
B0CDHM2KRM,2023-08-11T01:31:17.400Z,Meditations: A New Translation,www.amazon.com.br,2023-08-11T01:24:40.700Z,396700
B0015DROBO,2023-08-11T01:24:34.317Z,The Girl with the Dragon Tattoo: A Lisbeth Salander Novel (The Girl with the Dragon Tattoo (Lisbeth Salander / Millennium) Book 1),www.amazon.com.br,2023-08-11T01:24:34.317Z,0
B0015DROBO,2023-08-11T01:24:34.800Z,The Girl with the Dragon Tattoo: A Lisbeth Salander Novel (The Girl with the Dragon Tattoo (Lisbeth Salander / Millennium) Book 1),www.amazon.com.br,2023-08-11T01:21:16.800Z,198000
B0015DROBO,2023-08-11T01:20:53.900Z,The Girl with the Dragon Tattoo: A Lisbeth Salander Novel (The Girl with the Dragon Tattoo (Lisbeth Salander / Millennium) Book 1),www.amazon.com.br,2023-08-11T01:19:56.400Z,57500
B0015DROBO,2023-08-11T01:11:03.200Z,The Girl with the Dragon Tattoo: A Lisbeth Salander Novel (The Girl with the Dragon Tattoo (Lisbeth Salander / Millennium) Book 1),www.amazon.com.br,2023-08-11T01:10:57.900Z,5300
B0015DROBO,2023-08-11T01:06:59.600Z,The Girl with the Dragon Tattoo: A Lisbeth Salander Novel (The Girl with the Dragon Tattoo (Lisbeth Salander / Millennium) Book 1),www.amazon.com.br,2023-08-11T01:05:37.500Z,82100
B0015DROBO,2023-08-11T01:05:08.540Z,The Girl with the Dragon Tattoo: A Lisbeth Salander Novel (The Girl with the Dragon Tattoo (Lisbeth Salander / Millennium) Book 1),www.amazon.com.br,2023-08-11T01:05:08.540Z,0
B0015DROBO,2023-08-11T01:05:35.700Z,The Girl with the Dragon Tattoo: A Lisbeth Salander Novel (The Girl with the Dragon Tattoo (Lisbeth Salander / Millennium) Book 1),www.amazon.com.br,2023-08-11T01:05:07.300Z,28400
B003HV0TN2,2023-07-27T16:20:07.200Z,The Name of the Wind: The legendary must-read fantasy masterpiece (Kingkiller Chonicles Book 1),www.amazon.com.br,2023-07-27T16:20:04.400Z,2800
B003HV0TN2,2023-07-27T16:19:44.600Z,The Name of the Wind: The legendary must-read fantasy masterpiece (Kingkiller Chonicles Book 1),www.amazon.com.br,2023-07-27T16:18:40.800Z,63800
B003HV0TN2,2023-07-27T16:17:24.800Z,The Name of the Wind: The legendary must-read fantasy masterpiece (Kingkiller Chonicles Book 1),www.amazon.com.br,2023-07-27T16:17:17.700Z,7100
B003HV0TN2,2023-07-27T16:15:54.100Z,The Name of the Wind: The legendary must-read fantasy masterpiece (Kingkiller Chonicles Book 1),www.amazon.com.br,2023-07-27T16:14:53.700Z,60400
B01LXHG8HX,2023-07-13T03:20:31.700Z,Orientação a Objetos: Aprenda seus conceitos e suas aplicabilidades de forma efetiva (Portuguese Edition),www.amazon.com.br,2023-07-13T03:19:44.200Z,47500
B002RI9VFI,2023-04-08T18:02:12Z,Short Stories in French: New Penguin Parallel Texts,www.amazon.com.br,2023-04-08T18:02:10.200Z,1800
B002RI9VFI,2023-04-08T18:01:02.700Z,Short Stories in French: New Penguin Parallel Texts,www.amazon.com.br,2023-04-08T18:00:36.300Z,26400
Not Available,2023-03-15T03:44:52.700Z,Not Available,www.amazon.com.br,2023-03-15T03:44:31.200Z,21500
B0B3S2PT6C,2022-12-25T00:08:18Z,O fim da Lava-Jato (Portuguese Edition),www.amazon.com.br,2022-12-24T23:42:41.500Z,1536500
B0B3S2PT6C,2022-12-24T23:40:43.600Z,O fim da Lava-Jato (Portuguese Edition),www.amazon.com.br,2022-12-24T23:37:12.200Z,211400
B0B3S2PT6C,2022-12-24T03:19:03.400Z,O fim da Lava-Jato (Portuguese Edition),www.amazon.com.br,2022-12-24T03:11:16.800Z,466600
B0B3S2PT6C,2022-12-24T03:02:26.200Z,O fim da Lava-Jato (Portuguese Edition),www.amazon.com.br,2022-12-24T03:02:01.600Z,24600
B0B3S2PT6C,2022-12-24T03:01:09.300Z,O fim da Lava-Jato (Portuguese Edition),www.amazon.com.br,2022-12-24T03:00:24.500Z,44800
